lat,lon,velocity,heading,vertrate,baroaltitude,class
41.59158480369438,-87.43756671284518,161.23121439995296,326.0564129802482,0.0,2979.42,0
41.27476501464844,-87.72613525390625,235.66083883633257,181.12575470960238,8.77824,5562.6,0
41.82420633606991,-87.7524016624273,146.4223667555861,289.0715423988855,-8.128,2735.58,0
41.54127502441406,-87.15085809881037,199.1064437149084,270.7402143646504,0.0,10363.2,0
41.672073622881356,-87.59271666061045,102.27089789419009,313.1655309676082,-4.22656,1097.28,0
41.38047040519068,-87.86053744229406,197.00787299161883,274.0429780682085,-0.32512,10363.2,0
42.033966064453125,-87.31852444735443,221.09484054856193,243.6138112372584,-5.52704,10347.960000000001,0
41.74911757646981,-87.24485885265261,266.1112947602048,88.11667808348587,0.0,11277.6,0
42.40205926410222,-87.25092688272161,214.73523588887943,260.7633394038445,-0.32512,10378.44,0
41.986724853515625,-87.34967318448156,123.9820713066093,270.23774045929304,0.32512,2438.4,0
41.881046618445446,-88.08563232421875,93.71921604327241,267.48312434306047,-0.65024,1493.52,0
41.869827529131356,-87.77028638263079,136.4392389799439,302.3717780826096,-8.77824,2788.92,0
41.55885314941406,-88.216157393022,244.25907302397678,81.03364687456863,0.0,10668.0,0
41.94705769167108,-87.13882801144621,200.69910352191212,91.46880071438584,11.05408,5151.12,0
42.40154718948623,-87.85849637763442,211.3137829176592,266.51067509420363,0.32512,10972.800000000001,0
42.13024074748411,-88.25279058412065,282.2535344077456,124.53003646812292,0.0,10058.4,0
41.42688298629502,-88.20565157158427,207.62962389276353,273.1247077541617,-7.477760000000001,10728.960000000001,0
41.988163317664196,-87.6787549395894,98.78530454542178,270.89517371021105,-7.152640000000001,1143.0,0
41.54896545410156,-87.66634160822088,131.09442313921838,279.9428561883026,-0.32512,1150.6200000000001,0
41.68583679199219,-87.103666825728,249.47139499399705,81.81977011750249,0.0,10668.0,0
41.862798141220864,-87.74991057639897,261.3421090429457,86.3884889475013,0.0,11277.6,0
41.61543273925781,-87.710786299272,179.58443525682554,151.2323506611562,13.655040000000001,4152.900000000001,0
41.332149182335804,-87.725268277255,218.6393052273976,180.13481335006418,8.77824,5433.06,0
41.88020324707031,-88.12445900656962,139.5509359157887,267.4645737655345,-5.20192,1501.14,0
41.94621276855469,-87.13456587357956,217.10085370794295,90.40730910667276,13.004800000000001,4831.08,0
41.68739318847656,-87.61484319513494,104.4017170882077,314.8003639454756,-3.90144,967.74,0
41.56755065917969,-87.74761546741831,132.88398218450632,283.65965691285396,0.0,1150.6200000000001,0
41.70670848781779,-87.67690259356829,73.75950174146212,10.447817549473921,-4.55168,693.4200000000001,0
41.49169921875,-88.27152598987925,124.93471399568259,58.46977822956417,0.0,1744.98,0
41.85887145996094,-87.82589305530894,253.06305113737648,86.50358613804941,0.32512,10668.0,0
41.56608581542969,-88.34730668501419,283.98986285236424,142.50734666694967,0.0,10668.0,0
41.93522644042969,-87.01640042391693,137.7038883895237,290.33057108153673,-7.477760000000001,3352.8,0
41.716763771186436,-87.83812057140261,67.67627649204422,43.76802259736027,-3.90144,678.1800000000001,0
41.630767822265625,-87.76684154163706,199.6844720271845,144.75403225165175,7.477760000000001,3710.94,0
42.132843017578125,-88.45305009321731,213.74204103217974,256.4989029503083,-0.65024,11582.400000000001,0
41.77616442664195,-87.5923334166061,170.39283048111173,304.79361858908567,0.0,3284.2200000000003,0
41.98736572265625,-87.48881253329193,97.23127695343814,270.3031494437141,0.0,1478.28,0
42.482548083289196,-87.81895837118458,214.68100079161343,265.4644000086628,3.90144,11216.640000000001,0
41.78091275489936,-87.89675690406972,151.08284022466242,176.09508255630564,13.329920000000001,2065.02,0
41.676910400390625,-87.79649214311081,178.49946590099736,164.28142706105902,5.20192,3238.5,0
41.461610955707094,-87.30924384538514,160.63920630999667,317.9855102962879,0.0,3291.84,0
41.5400390625,-87.36596540971237,130.77202907927233,307.0051352692367,-5.20192,1592.5800000000002,0
41.83515930175781,-87.806791825728,136.7395635814975,290.48035731180926,-6.827520000000001,2712.7200000000003,0
41.5059814453125,-87.45909950949931,185.0890585056543,339.49987126837,0.0,10363.2,0
41.884368896484375,-87.93288490988994,143.0163572559998,269.79390096261585,-6.1772800000000005,2057.4,0
41.69966125488281,-87.79830239035869,158.67991614765927,145.4340760168289,12.029440000000001,3070.86,0
42.391937255859375,-87.25173256613994,258.3559075031214,84.62997613963903,0.0,10675.62,0
41.98788400423729,-87.60772705078125,111.1246672682792,270.5305013166738,-6.827520000000001,1524.0,0
41.94781494140625,-87.19573974609375,212.55503823173416,91.66430016495204,11.3792,4945.38,0
41.34178549556409,-88.09992703524506,201.77881398090463,207.1530145917072,13.655040000000001,4991.1,0
42.08125305175781,-87.44555386629975,199.28049306851793,115.37431728522067,16.256,5372.1,0
42.64471435546875,-87.94131192294037,256.3795043199878,92.18492382608424,0.0,11277.6,0
41.543356685315146,-87.62912484102469,132.8023012060523,282.5288077091515,-0.65024,1158.24,0
41.71746826171875,-87.65697826038706,85.50455473179193,313.7811247648687,-5.52704,731.52,0
41.862053305415785,-86.96617658748181,198.30932083924395,46.36642920297683,0.0,7315.200000000001,0
41.75633239746094,-87.55223360928625,170.09980199336096,304.6513159120045,0.0,3284.2200000000003,0
41.78837585449219,-87.49667774547231,168.09019806805915,93.86073262488328,11.704320000000001,3314.7000000000003,0
41.45127868652344,-88.30879211425781,193.94607028527204,269.8480221614361,-0.65024,11582.400000000001,0
42.11990615068856,-88.435023108194,191.53973664484872,255.2172739573843,12.029440000000001,4533.900000000001,0
41.78910594875529,-87.83831219340476,154.3134783865942,184.5891534221136,17.231360000000002,2369.82,0
41.96575927734375,-87.55978670987218,111.63553334854562,270.2640339812591,-0.32512,1493.52,0
41.82087707519531,-87.44904951615769,130.95606273866363,81.86989764584403,18.20672,1805.94,0
41.66257696636652,-87.31428989144257,246.13497779350496,81.34488450573755,0.0,10668.0,0
41.98695295948093,-87.21962862236552,253.24025172202684,88.13737905069333,0.0,9448.800000000001,0
42.16925152277542,-87.29065651117367,185.12909043621735,61.084575658373296,8.128,5052.06,0
42.227255611096396,-87.91029819222382,207.53527923882802,258.9964591482505,0.32512,9753.6,0
41.87238790221133,-87.94089383857192,141.99027180613638,156.96495551081472,7.152640000000001,1386.8400000000001,0
41.52077884997352,-87.374267578125,181.14346861928797,324.59473215936134,0.0,3276.6000000000004,0
41.735663979740465,-88.54111782340112,279.57795111948997,131.34461135719755,0.0,10058.4,0
41.884398379568324,-87.86692774573038,120.89543455674716,270.24381035610406,0.0,2065.02,0
41.95157325873941,-87.26299906885902,242.12338421799254,81.93876273228983,-0.32512,11887.2,0
42.0567626953125,-87.63338262384588,137.0102586838536,61.02897830627671,17.55648,2956.56,0
41.74992370605469,-87.94724204323506,143.1273445511796,275.3622325332683,18.85696,2141.2200000000003,0
41.8785793498411,-87.79647472292874,133.18834943690763,290.81506596636734,-10.40384,2903.2200000000003,0
41.798492431640625,-87.43999827991831,207.94294845314027,259.1626566394223,-0.32512,9745.980000000001,0
41.57798767089844,-87.34686418013138,131.12772900864988,289.003622749411,-3.2512000000000003,1577.3400000000001,0
41.81813049316406,-87.90173617276281,143.0348611190939,175.04811120448326,17.55648,1752.6000000000001,0
41.8566066935911,-87.88398210392438,267.5034600317113,86.47177867230594,0.0,10058.4,0
41.697235107421875,-87.43044766512787,160.24331918030282,304.40431450888343,-9.42848,3208.02,0
41.730560302734375,-88.1199021772905,257.9417291122542,87.71395717771952,0.0,10675.62,0
41.39136362884004,-88.44351835029067,199.6997130174342,268.2285302599659,0.0,11582.400000000001,0
42.124786376953125,-87.71122325550425,262.41737509893727,168.57992583252218,11.704320000000001,8816.34,0
41.313812255859375,-88.26727294921875,195.9113257074445,273.76403486490574,0.0,10363.2,0
42.32157044491525,-87.95660684275072,270.39207960773336,169.0321278173383,4.8768,8366.76,0
41.61723508673199,-87.27564612100286,163.94063894982645,303.73993329190375,-5.20192,3528.0600000000004,0
41.875786215572035,-87.01625380405159,224.59472637023694,110.09523119190483,11.704320000000001,5935.9800000000005,0
41.8751220703125,-87.94998862526631,138.60614580255998,288.1659565292255,-4.22656,2095.5,0
41.884398379568324,-87.88244912790697,176.4550419167738,270.1670426156809,0.0,3284.2200000000003,0
41.944683527542374,-87.12713906931322,151.13800887264074,291.14952609192306,0.32512,3009.9,0
41.884185791015625,-87.99580660733312,147.73502520464396,268.00443868429227,-6.502400000000001,1996.44,0
41.89448547363281,-87.01146906072444,252.9458947325138,86.96883864946209,-0.32512,11887.2,0
42.0047607421875,-88.30729397860443,267.31343871820053,112.51808128691557,0.0,10058.4,0
41.442535400390625,-87.28700117631394,198.8158010065235,272.8179841628995,0.0,9761.220000000001,0
41.576751708984375,-88.07951493696731,192.477007171254,199.35508933146215,13.329920000000001,3695.7000000000003,0
42.15650939941406,-88.54262612082744,184.82577582952945,272.23324416842456,4.8768,4770.12,0
41.77351094908633,-87.91547198628268,159.22935195452484,194.97911396588177,19.832320000000003,2842.26,0
41.31334207825741,-88.06209910999644,223.22424076778762,194.54865712424987,10.40384,4785.360000000001,0
41.6460509219412,-87.73886037427326,108.05406072699402,45.96448430222654,-5.20192,1150.6200000000001,0
41.58100891113281,-87.69736550071025,180.95343749111706,148.84069549165562,14.955520000000002,4648.2,0
41.51500637248411,-88.07643446811409,205.20641749155013,214.68606905699377,13.329920000000001,4655.820000000001,0
41.609786728681144,-87.47691309729288,124.84889225869404,304.0829467135096,0.32512,1135.38,0
41.92755230402542,-87.84399697946947,118.54111521579783,176.51672853100234,9.10336,1196.3400000000001,0
41.538329043630824,-87.79136480287065,241.79743633506246,90.48761188292494,0.0,10668.0,0
41.39808654785156,-87.92526938698506,213.6157086177378,178.06786306105064,15.280640000000002,5105.400000000001,0
41.74822998046875,-88.048491044478,171.64399197372973,195.82745498164,4.8768,3436.6200000000003,0
41.51756674556409,-87.18884135401527,132.40813199012484,273.1180890020453,-4.55168,1760.22,0
41.766448974609375,-87.6214599609375,162.89120078112597,320.124923345979,0.0,2994.6600000000003,0
41.88532942432468,-87.40658782249272,133.64657100123685,75.05437608287438,0.0,1493.52,0
41.94831848144531,-87.9840087890625,252.4458009181517,85.20726923772692,-0.32512,10066.02,0
41.948822021484375,-87.08188143643468,226.62703385359356,98.22206981853213,10.40384,6507.4800000000005,0
41.50469970703125,-87.76041204279119,214.74571154495263,161.99910180921742,14.305280000000002,5052.06,0
41.40696716308594,-87.57096030495381,220.09607422596747,165.93127593492196,9.10336,5166.360000000001,0
41.664066637976696,-87.61462544285973,98.27092366093157,334.9106261310714,0.0,723.9000000000001,0
42.01918029785156,-87.52969915216619,145.8745853316474,75.08159867341344,7.152640000000001,3055.6200000000003,0
41.79949951171875,-87.41840015758169,161.95429221978247,97.66680426181418,14.955520000000002,3855.7200000000003,0
42.07191079349841,-87.21700978833576,221.55580717791597,243.67293615420488,-0.32512,9151.62,0
41.86717405157574,-87.64617919921875,244.24173654476024,86.73983936212512,0.0,11894.82,0
41.81794738769531,-87.727577903054,108.0601837067594,95.73773467005643,7.477760000000001,952.5,0
41.57936096191406,-87.81265952370381,109.05848800529456,284.7573193258854,-4.8768,1082.04,0
41.79913330078125,-87.69355773925781,106.14015789069303,101.74563342528796,13.655040000000001,838.2,0
41.73435974121094,-87.816030328924,72.78609984086556,43.28164199834454,-4.55168,518.1600000000001,0
41.45320129394531,-87.29854930530894,187.59720857362956,318.0011087885862,0.32512,3276.6000000000004,0
42.46852111816406,-87.69886363636363,265.96804552758107,89.88917658015423,-0.32512,10668.0,0
41.73490905761719,-87.97052556818181,258.4357961891244,87.83246925303573,0.0,11277.6,0
41.882537841796875,-88.04224881258881,138.54694219373476,267.23321159883045,-8.77824,1668.78,0
41.727377681408896,-87.82534577125722,77.12200196573261,44.459489812869336,-4.55168,571.5,0
41.7930908203125,-87.85054987127131,149.9019550553668,177.04922089099367,13.655040000000001,2354.58,0
41.554156804488876,-87.15875669967295,158.94987650346962,293.66123231198173,-12.354560000000001,4160.52,0
41.28153991699219,-87.725830078125,221.21151818988886,180.13324575865568,10.07872,6339.84,0
42.018142958818856,-88.14969794694764,155.0423608301736,261.4128316720812,15.280640000000002,2941.32,0
42.24196611824682,-88.52917338526527,201.12655148142045,259.9835306772824,0.97536,10355.58,0
41.483211194054554,-87.74428966433499,205.17546260095978,167.2530424303405,13.980160000000001,5036.820000000001,0
42.3541259765625,-87.70991238680756,199.06058097319922,281.62936838105725,0.32512,10370.82,0
41.656494140625,-87.22195712002843,186.3977640912904,355.09190443825474,-13.004800000000001,8389.62,0
41.45723504535222,-87.27570999500364,203.39348827030994,272.46437349953175,0.0,11582.400000000001,0
41.884552001953125,-87.97639326615769,142.500988,270.0,-5.20192,2301.2400000000002,0
41.530517578125,-87.42127158425069,132.02280922210738,274.0219901770201,0.0,1143.0,0
42.13389587402344,-88.44743208451706,219.60493014572236,256.4520610119995,6.827520000000001,10492.74,0
41.892451916710804,-87.92620281840476,129.4355825684164,246.08375458238064,8.128,1577.3400000000001,0
41.999359130859375,-88.21597012606537,158.90324947349762,258.7992022121156,6.827520000000001,3680.46,0
42.08976745605469,-88.24880426580256,176.73528765118544,247.76500910751147,3.90144,4130.04,0
41.98779089976165,-87.58569052053048,98.77458768883137,270.2984128199949,-5.52704,1623.0600000000002,0
41.56351380429025,-87.86839684774708,202.9264771676535,182.7608556536015,12.354560000000001,4762.5,0
41.942030049986755,-87.67160105150799,135.30268406511576,90.43570095126775,17.881600000000002,1722.1200000000001,0
41.40179443359375,-87.65398198908025,251.00860963948878,106.42930145153342,-0.32512,10668.0,0
41.839599609375,-87.81983809037644,143.50405928390865,175.2704730891144,10.40384,1554.48,0
41.86431884765625,-87.71696610884231,261.8236949971343,86.50793439058641,0.32512,9448.800000000001,0
42.05896927138506,-87.34635463980737,193.0207324923379,75.96375653207353,11.704320000000001,4099.56,0
41.850311279296875,-87.37002286044037,159.1395740848619,105.56376891013942,18.20672,3604.26,0
41.782196044921875,-87.13899785822088,210.4101116035438,89.71982727219203,2.60096,4754.88,0
41.88450622558594,-87.84287192604756,145.081416980513,269.3904934233248,-9.10336,2560.32,0
41.80670269465042,-87.63321277707121,163.4904327012703,301.4893911385311,0.0,2987.04,0
41.766667770127114,-87.67019582349201,110.7381787083646,131.98721249581666,4.22656,952.5,0
41.78673178462659,-87.94274618459298,158.12940809990894,204.81419699053515,14.305280000000002,2468.88,0
41.746417546676376,-87.8009459029796,64.06015662939653,43.04749095060039,-2.9260800000000002,411.48,0
41.46867370605469,-87.73756547407669,215.50353283889237,168.8510103035582,10.07872,4671.06,0
42.270904541015625,-87.25666392933238,208.7051819345858,264.7672119508106,0.0,10370.82,0
41.49028713420286,-87.5084668536519,229.57175178747968,45.99871591472364,-8.45312,9921.24,0
42.075347900390625,-88.218467018821,180.71561757463687,238.02919480794372,7.152640000000001,4450.08,0
41.94584733348782,-87.63193529705666,130.39912354762205,328.8811808437634,22.7584,3733.8,0
41.72575378417969,-87.22495339133525,169.48958560798692,354.60088794714426,-4.8768,7673.34,0
42.160400390625,-87.78581792658025,264.66631421417515,219.32075028361504,0.32512,11582.400000000001,0
42.4237060546875,-87.41003701853197,192.20663309665593,317.1692575897285,0.0,11582.400000000001,0
41.65801484706038,-87.72787404614826,137.67505692288753,253.05467662262086,-0.32512,1463.04,0
41.43856759798729,-87.28158640307049,163.79851719887273,317.03632545479826,-4.8768,3055.6200000000003,0
42.07072448730469,-87.38800048828125,179.13291706853246,88.02506598911803,13.980160000000001,3726.1800000000003,0
41.95001220703125,-87.07788640802556,237.11013605047975,100.62729165882524,7.80288,5943.6,0
41.81414794921875,-87.67483104359019,161.54278843685742,319.0028858867861,0.0,3276.6000000000004,0
41.54640197753906,-87.33556574041194,127.32982648814259,301.9563076059409,-0.32512,1188.72,0
42.19157409667969,-88.37327436967331,278.252863343749,124.45396598690978,0.0,9448.800000000001,0
41.637159444518005,-87.96842353288514,166.96620614752806,176.64390586070408,10.40384,3436.6200000000003,0
42.24862308825477,-87.7602581645167,206.33052749277334,259.22238463526605,0.0,9144.0,0
42.50006103515625,-87.8238331187855,260.3106973675524,90.2264643523412,0.65024,10675.62,0
41.391922255693856,-87.87970254587572,206.39465070190093,184.43156471643582,17.55648,4434.84,0
41.58137512207031,-87.80379555442119,156.38166834802627,160.19402994989252,13.655040000000001,2583.1800000000003,0
41.4429931640625,-87.58800159801137,208.963074696002,147.87500155961249,20.80768,4785.360000000001,0
42.09509380793167,-88.49334007085753,186.85014004710064,258.5663187345733,12.029440000000001,4899.66,0
41.52850652145127,-87.38563715025435,138.7302003747857,274.0402040184042,-6.827520000000001,1524.0,0
42.49893447100106,-87.5985930686773,257.22405776776895,90.22918189575411,0.0,10668.0,0
41.56828308105469,-87.69455649636006,199.21474420169596,147.3358933556185,9.10336,3581.4,0
41.71210854740466,-87.87299577579938,142.70976989166422,216.49812058851856,16.90624,1676.4,0
41.98759460449219,-87.50560413707387,124.49651089628914,270.2367580719071,-8.128,2042.16,0
41.65671138440148,-87.93578391851378,183.02063808348294,195.9896397373126,5.20192,3566.1600000000003,0
42.08381652832031,-88.079702203924,150.3875650713022,278.65675409661463,14.630400000000002,2613.6600000000003,0
42.523590087890625,-87.39617781205612,199.3455564473082,344.27801791701086,0.0,10370.82,0
42.07795715332031,-88.21859186345881,152.69543747892928,249.48914071703683,15.280640000000002,4351.02,0
42.054407152078916,-87.09948162699851,219.78803366781582,98.07320487582521,10.72896,6172.200000000001,0
41.89380193160752,-87.0249406681504,250.89102131573367,86.94398904711447,0.32512,11277.6,0
41.65187072753906,-87.49249545010656,168.58464102724753,324.5639463999913,0.0,3276.6000000000004,0
41.77015686035156,-87.85872719504619,121.48287620541383,242.7838884426925,12.679680000000001,1234.44,0
42.03785705566406,-88.36927934126419,166.2450282205256,268.22670328443917,4.8768,3794.76,0
41.44679260253906,-87.62913790616125,222.2404034204987,270.13262888235215,0.32512,11582.400000000001,0
42.20230361162606,-88.21944835574124,219.1416713569812,264.4767785171766,0.0,11582.400000000001,0
41.8827690512447,-88.03542735964749,143.68559983136572,267.33223371955364,-8.45312,2011.68,0
